datetime	IKS200	IKS230	IKS231	IKS232	IKS233	IKS234	IKS235	IKS236	IKS237	IKS242
11/25/13	265.21	389.73	528.21	867.39	1,102.90	1,458.06	723.98	988.2	2,144.05	988.2
11/26/13	266.26	390.95	529.1	864.65	1,099.58	1,467.09	725.5	989.2	2,155.96	989.2
11/27/13	267.15	392.54	530.44	869.12	1,095.81	1,486.60	726.35	998.58	2,171.16	998.58
11/28/13	269.7	394	531.93	871.79	1,101.62	1,525.68	732.7	1,004.12	2,167.37	1,004.12
11/29/13	269.57	398.11	531.2	876.09	1,107.25	1,522.68	729.5	1,004.08	2,160.80	1,004.08
12/2/13	267.58	391.64	518.83	876.31	1,101.89	1,511.35	732.3	999.5	2,148.85	999.5
12/3/13	264.84	386.7	515.78	870.14	1,090.97	1,495.68	731.37	992.58	2,084.54	992.58
12/4/13	261.48	381.3	504.76	865.59	1,084.28	1,479.02	721.14	985.82	2,060.79	985.82
12/5/13	261.1	379.55	500.41	867.65	1,092.63	1,475.13	714.77	979.83	2,052.49	979.83
12/6/13	260.71	376.85	502.4	863.85	1,089.99	1,498.12	714.67	977.82	2,036.04	977.82
12/9/13	263.7	380.43	509.52	869.7	1,097.55	1,512.55	726.67	986.22	2,049.73	986.22
12/10/13	262.68	377.85	505.74	867.62	1,089.09	1,510.74	727.6	985.88	2,045.55	985.88
12/11/13	260.55	374.16	496.75	862.55	1,075.89	1,511.98	717.26	987.29	2,031.72	987.29
12/12/13	259.05	368.23	495.58	863	1,070.88	1,501.08	710.98	982.91	2,026.63	982.91
12/13/13	258.04	362.18	484.58	860.78	1,071.63	1,496.30	716.04	983.24	2,028.44	983.24
12/16/13	257.9	361.95	490.59	857.33	1,064.94	1,503.26	713.09	978.29	2,014.21	978.29
12/17/13	258.72	361.19	503.6	865.01	1,074.67	1,508.30	716.93	981.14	2,014.60	981.14
12/18/13	259.98	365.17	505.79	872.74	1,081.63	1,493.04	731.12	988.94	2,023.53	988.94
12/19/13	260.2	360.87	505.56	879.12	1,075.68	1,497.22	732.04	997.29	1,979.97	997.29
12/20/13	261.27	364.7	504.56	880.44	1,079.10	1,502.95	739.41	997.35	1,995.49	997.35
12/23/13	263.24	369.96	505.46	888.31	1,080.80	1,520.34	746.67	1,003.29	2,016.71	1,003.29
12/24/13	263.58	372.69	509.53	888.6	1,094.97	1,517.63	750.22	1,015.01	2,021.47	1,015.01
12/26/13	263.15	371.31	504.89	895.07	1,098.94	1,501.48	754.86	1,012.98	2,023.87	1,012.98
12/27/13	263.32	379.63	513.13	900.39	1,102.15	1,518.04	748.61	1,006.17	2,037.60	1,006.17
12/30/13	264.24	384.23	517.22	898.19	1,112.09	1,511.34	760.99	1,014.78	2,072.25	1,014.78
1/2/14	257.64	379.27	512.64	882.03	1,090.20	1,473.91	753.46	1,007.80	1,993.11	1,007.80
1/3/14	254.48	374.32	504.7	881.06	1,078.64	1,458.88	733.54	994.9	1,977.16	994.9
1/6/14	255.41	362.62	506.46	874.21	1,073.57	1,466.49	734.04	1,004.85	1,995.97	1,004.85
1/7/14	255.98	363.98	521.15	872.93	1,068.15	1,473.72	730.27	1,012.68	2,004.79	1,012.68
1/8/14	255.76	368.47	520.46	869.58	1,058.53	1,475.91	732.92	1,012.55	2,018.62	1,012.55
1/9/14	253.63	374.81	516.28	853.11	1,049.59	1,457.86	735.63	1,014.27	1,984.99	1,014.27
1/10/14	252.48	380.4	503.23	857.59	1,048.69	1,465.47	721.89	1,005.04	1,981.91	1,005.04
1/13/14	254.08	382.6	496.95	864.57	1,049.88	1,456.07	726.67	1,008.42	2,011.37	1,008.42
1/14/14	253.97	374.75	495.17	857.95	1,039.13	1,462.99	717.82	1,006.83	2,009.88	1,006.83
1/15/14	254.73	377.34	504.76	865.79	1,046.06	1,468.54	724.71	1,011.50	2,016.78	1,011.50
1/16/14	255.36	380.56	503.93	867.94	1,050.24	1,481.28	721.68	1,014.97	2,019.56	1,014.97
1/17/14	253.46	377.82	500.12	871.01	1,044.47	1,467.89	714.04	1,005.66	2,006.97	1,005.66
1/20/14	254.81	379.3	503.77	877.34	1,039.55	1,477.85	714.24	1,001.82	2,018.77	1,001.82
1/21/14	256.34	384.97	510.19	873.39	1,051.71	1,476.78	720.66	1,001.21	2,040.12	1,001.21
1/22/14	257.08	384.33	510.75	874.87	1,057.43	1,480.52	722.4	1,002.54	2,049.81	1,002.54
1/23/14	253.74	383.39	505.8	866.7	1,051.39	1,461.38	710.48	991.82	2,032.27	991.82
1/24/14	252.89	377.68	501.57	866.04	1,041.53	1,453.97	716.14	979.53	2,018.53	979.53
1/27/14	248.95	370.48	491.73	852.81	1,018.94	1,420.46	706.42	963.77	2,003.01	963.77
1/28/14	249.91	369.68	487.37	850.4	1,018.17	1,429.29	700.89	980.82	2,045.83	980.82
1/29/14	252.89	382.77	496.84	863.16	1,022.40	1,436.30	722.44	995.85	2,078.80	995.85
2/3/14	250.01	378.29	488.3	848.49	1,005.46	1,424.03	708.65	993.75	2,048.08	993.75
2/4/14	245.3	369.41	473.5	835.23	986.67	1,395.45	692.88	980.78	2,014.35	980.78
2/5/14	246.04	378.24	477.06	839.07	993.72	1,404.44	695.13	974.17	2,043.40	974.17
2/6/14	248.56	382.59	476.84	846.24	996.27	1,450.06	696.44	981.61	2,044.14	981.61
2/7/14	250.51	379.62	472.7	850.91	1,002.05	1,466.59	698	997.3	2,061.36	997.3
2/10/14	250.47	381.68	484.76	861.56	1,007.34	1,461.23	685.49	995.9	2,065.45	995.9
2/11/14	251.87	378.74	482	864.56	1,014.71	1,468.55	687.51	996.19	2,057.81	996.19
2/12/14	252.31	377.93	483.08	886.18	1,021.74	1,480.65	692.41	997.24	2,036.91	997.24
2/13/14	250.97	376.82	477.72	875.96	1,017.41	1,483.51	683.29	989.55	2,032.93	989.55
2/14/14	252.74	381.31	486.21	879.02	1,023.32	1,484.03	688.27	993.33	2,065.38	993.33
2/17/14	253.64	394.7	495.66	890.41	1,029.66	1,478.57	709.32	994.92	2,057.53	994.92
2/18/14	253.66	395.04	494.66	892.37	1,025.81	1,482.39	708.38	996.29	2,044.29	996.29
2/19/14	252.92	394.87	493.22	893.06	1,027.77	1,481.02	705.67	993.79	2,032.70	993.79
2/20/14	250.95	404.02	485.91	883.65	1,018.71	1,448.98	699.12	993.52	2,020.85	993.52
2/21/14	255.22	405.75	497.55	888.96	1,027.19	1,472.71	710.13	997.06	2,058.81	997.06
2/24/14	254.01	405.06	497.24	882.11	1,021.11	1,455.69	710.16	991.31	2,047.42	991.31
2/25/14	256.24	404.87	497.8	870.19	1,034.66	1,479	716.3	999.8	2,073.02	999.8
2/26/14	257.31	401.51	499.67	857.57	1,038.80	1,493.48	715.07	1,004.30	2,088.15	1,004.30
2/27/14	258.28	404.96	493.49	850.7	1,042.13	1,506.70	714.74	1,012.38	2,108.47	1,012.38
2/28/14	258.41	399.38	482.6	841.91	1,034.55	1,511.82	719.34	1,015.66	2,111.44	1,015.66
3/3/14	256.29	397.97	477.27	837.19	1,025.18	1,506.19	710.16	1,008.59	2,114.37	1,008.59
3/4/14	254.78	394.36	473.62	835.48	1,022.86	1,506.42	709.76	1,005.02	2,085.96	1,005.02
3/5/14	257.3	404.5	486.33	847.56	1,023.99	1,531.81	715.15	1,002.90	2,103	1,002.90
3/6/14	257.63	404.44	488.06	857.32	1,027.99	1,526.47	719.22	1,008.06	2,103.80	1,008.06
3/7/14	257.35	402.17	489.87	858.71	1,029.31	1,521.64	711.49	1,010.24	2,089	1,010.24
3/10/14	254.48	395.61	480.16	851.93	1,015.73	1,515.25	699.87	1,004.69	2,068.51	1,004.69
3/11/14	255.49	396.79	479.15	854.42	1,018.40	1,514.23	706.79	1,008.91	2,084.58	1,008.91
3/12/14	251.11	382.5	468.07	833.44	1,002.85	1,480.90	696.22	996.92	2,060.90	996.92
3/13/14	251.09	386.24	465.26	837.96	999.48	1,502.57	693.07	1,003.18	2,039.58	1,003.18
3/14/14	249.02	379.19	456.11	833.33	994.92	1,486.39	685.64	1,003.35	2,032	1,003.35
3/17/14	250.15	381.96	466.04	839.86	1,001.23	1,481.37	691.37	1,006.23	2,061.58	1,006.23
3/18/14	251.87	383.44	467.21	843.06	1,006.41	1,494.18	692.36	1,016.53	2,074.53	1,016.53
3/19/14	251.32	381.43	462.8	848.14	996.77	1,506.08	695.41	1,009.36	2,065.98	1,009.36
3/20/14	248.68	375.93	453.91	836.71	968.83	1,494.29	684.4	1,001.74	2,052.93	1,001.74
3/21/14	250.68	378.12	458.21	847.29	973.98	1,510.06	689.22	999.87	2,076.84	999.87
3/24/14	252.31	379.75	467.69	861.15	990.19	1,522.38	694.36	1,003.59	2,079.94	1,003.59
3/25/14	251.56	387.73	471.63	869.33	998.75	1,494.87	697.06	1,010.62	2,081.43	1,010.62
3/26/14	255.08	387.93	471.63	868.34	1,000.20	1,512.97	712.49	1,008.93	2,120.62	1,008.93
3/27/14	257.26	388.02	468.11	870.11	1,000.37	1,507.60	710.53	1,015.60	2,143.27	1,015.60
3/28/14	257.44	395.22	470.42	861.7	998.25	1,506.02	713.53	1,012.71	2,153.24	1,012.71
3/31/14	258.11	394.03	476.75	863.19	1,006.14	1,506.91	714.57	1,006.32	2,158.56	1,006.32
4/1/14	258.95	394.84	479.74	869.51	1,018.19	1,516.64	714.93	1,008.74	2,163.52	1,008.74
4/2/14	259.7	393.93	481.59	867.54	1,012.24	1,532.38	712.65	1,005.06	2,169.46	1,005.06
4/3/14	259.34	394.32	477.12	862.31	1,001.07	1,534.04	704.04	995.65	2,151.35	995.65
4/4/14	259.47	395.29	477.73	864.19	1,004.43	1,537.15	706.1	995.68	2,158.59	995.68
4/7/14	259.89	390.99	481.99	874.32	1,013.97	1,524.37	704.52	994.51	2,147.98	994.51
4/8/14	260.47	392.56	483.64	873.94	1,020.26	1,522.12	708.75	999.53	2,152.24	999.53
4/9/14	261.21	398.98	484.27	898.69	1,027.79	1,525.11	719.32	1,020.69	2,137.36	1,020.69
4/10/14	262.41	401	485.7	899.75	1,031.70	1,537.62	724.47	1,027.34	2,133.48	1,027.34
4/11/14	260.53	398.7	483.04	894.16	1,023.03	1,516.35	719.83	1,027.89	2,123.58	1,027.89
4/14/14	260.51	398.2	477.28	888.96	1,013.95	1,521.15	718.86	1,025.65	2,131.48	1,025.65
4/15/14	259.74	395.43	467.46	885.68	1,008.07	1,518.51	715.12	1,034.50	2,114.08	1,034.50
4/16/14	259.83	393.87	466.97	872.09	1,007.33	1,537.79	710.69	1,024.40	2,116.94	1,024.40
4/17/14	259.66	396.01	467.24	873.97	1,009.27	1,534.47	713.7	1,024.90	2,117.98	1,024.90
4/18/14	261.52	398.34	473.06	876.8	1,021.83	1,550.65	715.4	1,026.35	2,137.95	1,026.35
4/21/14	260.9	394.81	468.78	865.62	1,026.47	1,553.41	712.07	1,025.63	2,125.46	1,025.63
4/22/14	261.55	397.29	470.57	864.21	1,023.01	1,575.19	709.49	1,033.72	2,131.20	1,033.72
4/23/14	261.2	394.62	457.88	857.07	1,020.25	1,576.07	708.72	1,031.22	2,120.01	1,031.22
4/24/14	261.08	391.5	451.61	852.47	1,010.71	1,575.93	705.28	1,030.02	2,116.50	1,030.02
4/25/14	257.42	385.37	449.43	838.98	996.02	1,548.87	694.44	1,012.54	2,081.16	1,012.54
4/28/14	256.8	387.18	449.41	853.05	993.39	1,537.03	692.37	1,016.30	2,082.47	1,016.30
4/29/14	255.8	391.03	446.35	859.46	991.91	1,528.60	690.51	1,022.58	2,082.49	1,022.58
4/30/14	255.33	393.83	442.88	864.23	989.32	1,521.76	693.93	1,033.66	2,069.73	1,033.66
5/2/14	255.07	393.95	432.29	856.43	986.33	1,530.07	696.13	1,044.64	2,044.01	1,044.64
5/7/14	252.35	383.91	424	845.62	967.13	1,517.73	687.64	1,035.90	2,015.87	1,035.90
5/8/14	253.84	385.31	434.46	846.74	964.71	1,509.34	694.75	1,040.16	2,046.25	1,040.16
5/9/14	254.31	385.3	435.96	857	958.84	1,507.08	698.48	1,054.63	2,065.17	1,054.63
5/12/14	255.8	379.36	426.26	857.5	952.11	1,528.87	697.72	1,047.73	2,053.21	1,047.73
5/13/14	258.4	384.45	438.9	875.16	966.17	1,548.91	705.96	1,047.22	2,067.87	1,047.22
5/14/14	262.43	387.35	439.46	879.4	974.61	1,570.53	723.69	1,065.15	2,118.94	1,065.15
5/15/14	262.4	394.67	441.38	879	977.41	1,570.73	725.62	1,058.67	2,121.71	1,058.67
5/16/14	262.97	394.1	441.99	882.47	978.7	1,568.20	728.1	1,065.56	2,105.47	1,065.56
5/19/14	263.42	392.82	436.06	883.26	981.7	1,554.77	735.28	1,061.36	2,107.09	1,061.36
5/20/14	263.04	389.89	432.77	874.16	979.74	1,571.82	727.42	1,068.05	2,085.69	1,068.05
5/21/14	262.4	387.92	432.64	883.32	979.09	1,578.44	715.06	1,065.37	2,092.51	1,065.37
5/22/14	263.33	391.51	445.18	895.31	991.35	1,583.13	720.33	1,063.94	2,105.52	1,063.94
5/23/14	263.42	390.64	442.86	896.56	988.35	1,581.87	721.37	1,066.42	2,112.23	1,066.42
5/26/14	262.33	390.81	445.16	894.47	986.29	1,564.96	718.33	1,061.87	2,107	1,061.87
5/27/14	260.36	389.42	442.81	883.39	983.12	1,563.50	710.9	1,060.28	2,082.54	1,060.28
5/28/14	263.01	392.64	447.07	891.24	987.66	1,588.88	715.75	1,063.60	2,100.93	1,063.60
5/29/14	262.57	386.52	440.09	889.55	972.68	1,594.01	714.97	1,043.62	2,095.31	1,043.62
5/30/14	259.94	380.1	436.2	883.79	962.6	1,589.04	700.26	1,040.22	2,075.10	1,040.22
6/2/14	261.4	380.11	435.36	883.13	967.95	1,602.18	705.26	1,047.41	2,074.26	1,047.41
6/3/14	262.22	379.8	430.94	881.74	970.62	1,607.98	706.7	1,050.71	2,080.26	1,050.71
6/5/14	260.56	373.83	428.24	873.9	964.37	1,616.75	702.7	1,034.02	2,066.92	1,034.02
6/9/14	259.68	375.48	433.27	886.5	973.48	1,615.75	711.36	1,036.52	2,057.98	1,036.52
6/10/14	262.64	377.26	438.12	896.87	984.96	1,652.95	716.77	1,041.31	2,060.51	1,041.31
6/11/14	262.62	374.83	437.05	903.25	987.02	1,647.70	724.88	1,043.92	2,068.05	1,043.92
6/12/14	262.01	372.58	431.94	901.25	980.1	1,651.72	720.44	1,053.38	2,062.61	1,053.38
6/13/14	258.75	367.56	432.27	895.96	983.47	1,628.75	712.81	1,042.36	2,054.52	1,042.36
6/16/14	259.43	369.2	424.45	897.7	998.44	1,643.61	713.34	1,037.59	2,049.33	1,037.59
6/17/14	260.43	370.69	426.37	892.81	997.63	1,654.35	712.98	1,037.06	2,083.57	1,037.06
6/18/14	258.7	372.14	423.92	887.44	992.61	1,640.93	707.55	1,043.12	2,058.03	1,043.12
6/19/14	258.83	375.91	427.94	902.85	1,003.77	1,647.79	708.52	1,061.60	2,051.47	1,061.60
6/20/14	255.31	373.01	423.64	896.19	987.25	1,625.94	697.72	1,056.90	2,017.33	1,056.90
6/23/14	256.77	374.84	419.95	912.38	993.76	1,643.39	700.84	1,049.30	2,018.40	1,049.30
6/24/14	259.75	378.55	421.67	913.75	997.24	1,669.03	709.93	1,062.42	2,035.37	1,062.42
6/25/14	258.16	374.68	414.17	910.86	1,000.06	1,649.74	704.21	1,059.99	2,045.21	1,059.99
6/26/14	260.03	382.09	419.03	923.93	1,007.08	1,654.80	712.42	1,056.93	2,070.86	1,056.93
6/27/14	258.78	383.53	421.41	918.68	1,008.74	1,634	710.04	1,053.98	2,071.57	1,053.98
6/30/14	260.56	389.49	421.58	927.03	1,017.83	1,649.12	712.65	1,060.44	2,081.99	1,060.44
7/1/14	259.74	392.09	422.4	924.45	1,014.02	1,651.32	707.48	1,069.26	2,062.72	1,069.26
7/2/14	262.04	392.47	427.69	931.11	1,014.45	1,679.50	713.38	1,075.11	2,068.78	1,075.11
7/3/14	261.13	394.06	430.83	937.54	999.62	1,675.67	711.33	1,074.38	2,066.63	1,074.38
7/4/14	260.63	395.43	430.77	939.4	995.89	1,664.89	710.62	1,082.11	2,065.16	1,082.11
7/7/14	259.95	397.92	424.78	939.27	990.27	1,670.51	713.41	1,077.40	2,059.27	1,077.40
7/8/14	259.93	396.99	424.52	937.57	980.52	1,679.50	714.48	1,075.67	2,053.44	1,075.67
7/9/14	258.87	395.23	423.15	934.74	973.93	1,645.60	714.63	1,073.29	2,051.79	1,073.29
7/10/14	259.17	393.06	414.43	946.37	976.28	1,640.47	715.08	1,079.79	2,069	1,079.79
7/11/14	256.72	387.96	405.81	945.94	969.8	1,621.95	710.06	1,085.19	2,048.46	1,085.19
7/14/14	257.27	395.76	408.13	940.04	964.79	1,637.07	711.88	1,086.51	2,045.94	1,086.51
7/15/14	260.4	392.66	408.23	932.76	977.39	1,657.64	717.94	1,081.58	2,091.07	1,081.58
7/16/14	260.82	392.03	410.92	936.82	981.91	1,654.65	717.63	1,074.98	2,101.86	1,074.98
7/17/14	261.93	391.14	413.57	937.97	991.48	1,660.50	721.14	1,077.15	2,102.03	1,077.15
7/18/14	261.66	388.11	417.56	933.81	992.51	1,658.34	713.28	1,077.35	2,095.35	1,077.35
7/21/14	261.51	391.68	416.79	932.95	978.09	1,645.41	718.82	1,085.15	2,077.86	1,085.15
7/22/14	262.86	400.99	417.63	947.49	980.08	1,661.66	724.84	1,085.78	2,090.26	1,085.78
7/23/14	262.56	404.98	429.33	949.22	984.52	1,633.68	731.81	1,091.38	2,077.18	1,091.38
7/24/14	262.72	398.83	429.88	955.61	991.36	1,627.24	729.01	1,077.38	2,084.46	1,077.38
7/25/14	263.47	401.6	428.28	971.76	987.99	1,625.71	736.14	1,079	2,095.41	1,079
7/28/14	265.53	409.74	431.15	985.88	987.98	1,613.15	758.95	1,099.32	2,097.81	1,099.32
7/29/14	268.01	406.17	428.59	987.06	999.81	1,592.93	771.58	1,101.91	2,155.15	1,101.91
7/30/14	271.17	402.2	413.29	979.24	996.76	1,630.92	784.97	1,134.35	2,186.87	1,134.35
7/31/14	269.68	404.32	413.51	990.74	999.73	1,608.98	790.03	1,142.39	2,194.70	1,142.39
8/1/14	268.56	405.64	413.48	998.56	1,007.10	1,608.93	791.74	1,151.20	2,195.06	1,151.20
8/4/14	269.65	403.06	416.76	995.53	1,007.07	1,637.67	788.5	1,153.57	2,178.30	1,153.57
8/5/14	267.63	392.98	413.27	984.62	988.08	1,622.98	786.2	1,155.54	2,157.81	1,155.54
8/6/14	266.6	388.69	405.48	1,000.20	981.86	1,606.35	791.93	1,164.34	2,143.33	1,164.34
8/7/14	265.64	388.95	404.44	997.06	971.15	1,593.90	794.41	1,165.95	2,143.18	1,165.95
8/8/14	262.02	384.62	405.47	992.51	961.84	1,579.69	778.78	1,161.64	2,117.68	1,161.64
8/11/14	263.32	386.33	405.03	994.45	961.52	1,586.04	784.21	1,157.07	2,125.25	1,157.07
8/12/14	263.34	387.59	410.92	997.59	957.45	1,576.53	791.41	1,153.44	2,128.09	1,153.44
8/13/14	265.91	394.5	422.08	1,004.96	960.31	1,594.78	795.28	1,171.48	2,161.25	1,171.48
8/14/14	265.88	392.43	423.07	1,008.03	961.58	1,590.13	804.22	1,166.17	2,155.63	1,166.17
8/18/14	264.24	388.75	416.8	1,001.19	952.98	1,589.41	797.31	1,172.58	2,128.79	1,172.58
8/19/14	266.62	393.29	418.7	1,019.17	955.55	1,598.31	807.1	1,194.35	2,148.56	1,194.35
8/20/14	266.79	387.67	415.07	1,021.06	945.92	1,611.37	806.21	1,186.48	2,151.12	1,186.48
8/21/14	262.53	379.54	407.5	1,005.97	939.45	1,591.65	786.01	1,172.49	2,122.68	1,172.49
8/22/14	264.26	376.98	410.56	1,013.61	950.5	1,592.88	796.76	1,178.15	2,132.82	1,178.15
8/25/14	264.46	379.18	406.21	1,011.96	949.39	1,598.29	798.88	1,200.94	2,130.26	1,200.94
8/26/14	265.14	387.58	417.16	1,016.11	949.48	1,594.34	802.41	1,203.14	2,143.90	1,203.14
8/27/14	265.88	388.8	415.94	1,006.96	949.19	1,592.62	818.26	1,200.66	2,147.23	1,200.66
8/28/14	266.19	388.52	414.49	1,006.16	948.34	1,590.38	812.38	1,204.34	2,152.59	1,204.34
8/29/14	265.41	389.44	421.7	996.72	938.53	1,588.63	808.74	1,189.47	2,165.16	1,189.47
9/1/14	265.27	396.36	427.58	994.61	937.53	1,582.63	808.78	1,193.82	2,161.39	1,193.82
9/2/14	262.61	393.03	419.9	985.64	929.97	1,566.77	806.12	1,201.95	2,132.61	1,201.95
9/3/14	262.27	388.56	419.55	985.94	920.64	1,533.89	824.2	1,218.02	2,119.72	1,218.02
9/4/14	263.19	394.28	420.4	991.22	921.33	1,540.79	821.37	1,219.67	2,109.97	1,219.67
9/5/14	262.09	391.44	420.02	1,008.29	931.48	1,537.51	815.87	1,207.43	2,085.97	1,207.43
9/11/14	259.8	388.91	415.72	994.68	930.48	1,533.38	803.45	1,191.05	2,059.23	1,191.05
9/12/14	261.39	387.93	409.95	1,013.02	933.65	1,540.48	807.16	1,193.41	2,087.02	1,193.41
9/15/14	260.56	385.36	411.1	1,004.02	932.96	1,524.10	790.09	1,205.13	2,104.94	1,205.13
9/16/14	261.45	387.42	415.74	997.05	930.42	1,540.91	794.52	1,210.49	2,098.13	1,210.49
9/17/14	264.01	390.81	417.78	1,003.21	948.59	1,562.57	797.67	1,217.48	2,112.53	1,217.48
9/18/14	261.72	392.23	416.15	1,000.03	943.44	1,564.42	803.2	1,226.12	2,006.18	1,226.12
9/19/14	262.31	394.28	419.14	1,004.96	948.4	1,572.18	800.26	1,234.29	2,006.09	1,234.29
9/22/14	260.15	390.51	413.01	997.18	933.8	1,557.25	796.32	1,237.80	1,995.85	1,237.80
9/23/14	258.49	387.17	414.31	980.55	925.98	1,563.21	802.6	1,241	1,974.71	1,241
9/24/14	258.88	386.53	418.3	995.07	922.05	1,570.10	801.77	1,250	1,979.69	1,250
9/25/14	258.46	391.4	412.44	981.2	923.62	1,566.32	796.3	1,245.66	1,986.64	1,245.66
9/26/14	258.33	387.94	409.8	976.04	911.5	1,590.40	776.7	1,241.50	1,972.32	1,241.50
9/29/14	257.95	383.89	402.97	948.99	885.16	1,597.83	780.16	1,249	1,973.94	1,249
9/30/14	256.77	380.91	405.38	962.37	884.05	1,571.15	770.59	1,247.54	1,980.40	1,247.54
10/1/14	252.81	374.3	393.28	939.01	865.84	1,546.79	755.74	1,249.82	1,964.34	1,249.82
10/2/14	250.06	368.9	384.41	927.27	844.53	1,542.25	760.48	1,244.94	1,917.12	1,244.94
10/6/14	249.19	370.51	388.19	916.12	852.45	1,514.44	761.68	1,214.86	1,937.64	1,214.86
10/7/14	249.93	371.81	381.67	919.38	845.15	1,520.39	764.33	1,217.36	1,945.07	1,217.36
10/8/14	248.36	370.14	383.53	922.62	844.54	1,519.55	759.36	1,223.39	1,923.91	1,223.39
10/10/14	245.06	363.05	378.48	917.02	823.76	1,474.35	760.82	1,215.24	1,924.19	1,215.24
10/13/14	244.18	356.27	375.61	909.81	813.35	1,466.42	765.53	1,205.81	1,916.76	1,205.81
10/14/14	244.47	358.24	377.43	924.38	822.52	1,483.06	759.43	1,184.14	1,895.34	1,184.14
10/15/14	243.87	354.83	374.1	921.39	809.75	1,488.59	755.54	1,194.26	1,880.64	1,194.26
10/16/14	242.79	355.47	374.98	923.09	802.15	1,487.67	751.22	1,209.28	1,836.41	1,209.28
10/17/14	239.84	348.31	372.73	930.27	806.77	1,461.23	751.22	1,186.10	1,818.83	1,186.10
10/20/14	243.9	357.15	383.23	934.1	817.19	1,498.78	756.04	1,195.48	1,866.91	1,195.48
10/21/14	241.48	352.7	377.44	925	779.42	1,493.85	743.32	1,212.71	1,856.73	1,212.71
10/22/14	244.12	355.41	375.36	942.69	787.77	1,519.01	763.8	1,218.51	1,840.05	1,218.51
10/23/14	243.38	353.64	368.2	945.49	767.79	1,508.08	753.37	1,219.03	1,884.81	1,219.03
10/24/14	242.91	348.11	365.05	935.02	766.63	1,502.77	752.76	1,209.80	1,883.03	1,209.80
10/27/14	243.89	350.25	370.86	948.12	792.11	1,487.57	767.87	1,216.66	1,893.36	1,216.66
10/28/14	243.3	342.68	367.07	941.81	782.02	1,506.67	768.9	1,221.26	1,872.03	1,221.26
10/29/14	248.64	355.37	384.42	955.92	816.43	1,527.70	798.65	1,217.40	1,883.85	1,217.40
10/30/14	248.84	348.58	373.01	937.72	805.44	1,524.48	801.85	1,207.91	1,875.99	1,207.91
10/31/14	250.45	351.04	370.41	921.71	803.71	1,545.41	794.33	1,200.90	1,857	1,200.90
11/3/14	248.69	353.19	367.71	923.13	783.58	1,541.70	792.41	1,217.32	1,793.43	1,217.32
11/4/14	246.51	351.9	363.7	900.15	753.52	1,540.07	794.62	1,218.08	1,773.37	1,218.08
11/5/14	245.86	352.44	365.66	905.21	751.04	1,530.85	796.01	1,230.66	1,758.53	1,230.66
11/6/14	247.19	354.19	371.46	915.52	774.87	1,534.56	794.76	1,205.87	1,804.37	1,205.87
11/7/14	247.39	353.27	377.74	926.11	781.01	1,536.54	789.06	1,201.90	1,808.94	1,201.90
11/10/14	250.64	357.28	383.46	934.09	786.69	1,559.85	788.79	1,181.54	1,829.98	1,181.54
11/11/14	250.45	358.13	389.88	926.91	786.33	1,556.95	788.36	1,202.66	1,855.51	1,202.66
11/12/14	251.26	361.83	400.87	934.76	818.86	1,568.04	790.28	1,184.37	1,847.98	1,184.37
11/13/14	250.11	360.21	396.21	928.52	816.83	1,560.67	788.76	1,188.41	1,862.93	1,188.41
11/14/14	248.18	349.52	394.27	923.22	812.74	1,555.44	776.73	1,179.60	1,859.76	1,179.60
11/17/14	248.3	347.9	398.74	930.84	829.26	1,532.20	784.13	1,162.60	1,855.16	1,162.60
11/18/14	250.65	348.36	399.41	936.64	829.32	1,551.46	780.75	1,199.04	1,865.96	1,199.04
11/19/14	250.33	339.17	388.83	928.52	820.42	1,560.27	787.66	1,214.61	1,859.56	1,214.61
11/20/14	248.96	339.03	386.42	924.81	826.23	1,561.38	780.29	1,205.13	1,838.08	1,205.13
11/21/14	249.9	342.32	389.46	927.66	836.93	1,561.76	779.05	1,209.90	1,830.44	1,209.90
11/24/14	252.34	347.97	398.75	962.12	882.38	1,559.53	786.62	1,196.52	1,858.84	1,196.52
11/25/14	251.72	347.89	399.9	944.47	873.51	1,563.23	789.99	1,208.44	1,869.45	1,208.44
11/26/14	252	345.57	389.45	940.42	864.38	1,569.60	793.54	1,213.47	1,869.28	1,213.47
11/27/14	253.3	344.43	384.81	927.77	849.62	1,572.93	785.38	1,204.42	1,887.09	1,204.42
11/28/14	253.7	340.21	374.76	927.77	827.79	1,585.03	780.54	1,221.55	1,875.97	1,221.55
12/1/14	251.59	330.45	371.07	904.19	796.71	1,571.62	770.26	1,215.38	1,876.21	1,215.38
12/2/14	251.41	330.16	370.48	917.49	803.04	1,571.30	774.7	1,209.42	1,850.75	1,209.42
12/3/14	251.65	328.62	370.69	916.46	811.11	1,573.09	774.95	1,206.81	1,858.59	1,206.81
12/4/14	254.06	333.88	378.31	927.07	821	1,580.57	780.12	1,209.93	1,904.14	1,209.93
12/5/14	254.24	332.94	377.77	926.36	825.29	1,585.23	777.01	1,204.92	1,918	1,204.92
12/8/14	253.71	328.43	380.03	920.25	830	1,590.11	773.7	1,187.43	1,897.91	1,187.43
12/9/14	253.21	319.65	372.24	913.19	820.52	1,595.19	770.51	1,183.70	1,874.91	1,183.70
12/10/14	249.35	312.7	369.17	905.45	793.43	1,573.14	754.66	1,181.33	1,859.31	1,181.33
12/11/14	245.54	305.24	362.8	898.23	783.73	1,542.84	746.71	1,156.16	1,829.50	1,156.16
